feature,mean_abs_shap
cat__Flow ID_172.16.0.1-192.168.10.50-61117-80-6,1.8734237648850867e-07
cat__Flow ID_172.16.0.1-192.168.10.50-59450-80-6,1.79335152546435e-07
cat__Flow ID_172.16.0.1-192.168.10.50-52375-80-6,1.7844873673642308e-07
cat__Flow ID_192.168.10.12-192.168.10.50-39524-139-6,1.649020868137315e-07
cat__Flow ID_172.16.0.1-192.168.10.50-61307-80-6,1.6280359305897185e-07
cat__Flow ID_192.168.10.1-192.168.10.3-53-61096-17,1.5255750142356796e-07
cat__Flow ID_192.168.10.16-69.166.1.10-37348-80-6,1.5082889205817818e-07
cat__Flow ID_172.16.0.1-192.168.10.50-54905-80-6,1.4308968700654984e-07
cat__ Source IP_216.58.219.195,1.3741758489602586e-07
cat__Flow ID_172.16.0.1-192.168.10.50-54958-80-6,1.3716885419245184e-07
cat__Flow ID_172.16.0.1-192.168.10.50-60022-80-6,1.3702071246469152e-07
cat__Flow ID_172.16.0.1-192.168.10.50-53447-80-6,1.3388109190593945e-07
cat__ Source IP_13.78.188.147,1.25025984716866e-07
cat__Flow ID_172.16.0.1-192.168.10.50-21990-80-6,1.2354445516632132e-07
cat__Flow ID_172.16.0.1-192.168.10.50-56159-80-6,1.1105353050749092e-07
cat__Flow ID_172.16.0.1-192.168.10.50-58126-80-6,1.0799357587443933e-07
cat__ Source IP_172.217.10.2,1.0727134781706926e-07
cat__ Source IP_198.72.112.8,1.0674471643837029e-07
cat__Flow ID_172.16.0.1-192.168.10.50-53616-80-6,1.029244579758315e-07
cat__Flow ID_172.16.0.1-192.168.10.50-14894-80-6,1.0233703240884285e-07
cat__Flow ID_172.16.0.1-192.168.10.50-56052-80-6,1.0160790768096645e-07
cat__Flow ID_172.16.0.1-192.168.10.50-54848-80-6,1.014717432067439e-07
cat__ Source IP_72.21.91.29,1.0141104433823826e-07
cat__ Destination IP_74.217.63.13,9.778528713596359e-08
cat__Flow ID_192.168.10.1-192.168.10.3-53-60546-17,9.525151563931324e-08
cat__Flow ID_172.16.0.1-192.168.10.50-54662-80-6,9.454069081983558e-08
cat__Flow ID_192.168.10.1-192.168.10.3-53-61130-17,9.171315871258055e-08
cat__Flow ID_172.16.0.1-192.168.10.50-60005-80-6,9.137477026510831e-08
cat__Flow ID_172.16.0.1-192.168.10.50-59072-80-6,9.131920011952734e-08
cat__Flow ID_172.16.0.1-192.168.10.50-55512-80-6,8.687685307215265e-08
cat__Flow ID_192.168.10.1-192.168.10.3-53-60869-17,8.331378015432155e-08
cat__ Destination IP_74.121.142.169,8.058373604669674e-08
cat__Flow ID_172.16.0.1-192.168.10.50-53444-80-6,7.618378814893527e-08
cat__ Destination IP_209.85.232.156,7.351324205494141e-08
cat__Flow ID_172.16.0.1-192.168.10.50-61042-80-6,7.234641288506143e-08
cat__Flow ID_192.168.10.1-192.168.10.3-53-61332-17,6.943340220014373e-08
cat__Flow ID_172.16.0.1-192.168.10.50-20168-80-6,6.854251209830456e-08
cat__ Source IP_192.229.173.213,6.509548629926438e-08
cat__Flow ID_192.168.10.1-192.168.10.3-53-61665-17,6.04931054877486e-08
cat__Flow ID_172.16.0.1-192.168.10.50-19619-80-6,5.5921657590346504e-08
cat__Flow ID_172.16.0.1-192.168.10.50-50795-80-6,5.518518393694104e-08
cat__Flow ID_172.16.0.1-192.168.10.50-59112-80-6,5.475362512374008e-08
cat__ Source IP_23.199.203.113,5.370333651413902e-08
cat__Flow ID_172.16.0.1-192.168.10.50-60591-80-6,5.148159147759428e-08
cat__Flow ID_172.16.0.1-192.168.10.50-53886-80-6,5.114877967827835e-08
cat__Flow ID_172.16.0.1-192.168.10.50-59778-80-6,5.037274005601579e-08
cat__ Source IP_52.84.145.162,4.829653813567206e-08
cat__Flow ID_172.16.0.1-192.168.10.50-56152-80-6,4.618785785314511e-08
cat__Flow ID_172.16.0.1-192.168.10.50-58825-80-6,4.57375815786199e-08
cat__Flow ID_172.16.0.1-192.168.10.50-54864-80-6,4.5722119830238804e-08
cat__Flow ID_172.16.0.1-192.168.10.50-52797-80-6,4.338559691651848e-08
cat__Flow ID_172.16.0.1-192.168.10.50-59476-80-6,4.321596012438298e-08
cat__ Source IP_52.84.145.30,3.780101656313695e-08
cat__Flow ID_172.16.0.1-192.168.10.50-62150-80-6,2.8914472984136157e-08
cat__Flow ID_172.16.0.1-192.168.10.50-16667-80-6,2.7383716489088882e-08
cat__ Source IP_91.207.59.161,2.5512699526349306e-08
cat__Flow ID_172.16.0.1-192.168.10.50-50805-80-6,2.3100794655784975e-08
cat__Flow ID_172.16.0.1-192.168.10.50-53300-80-6,2.2855304748689712e-08
cat__Flow ID_172.16.0.1-192.168.10.50-59602-80-6,2.1674436235793977e-08
cat__ Destination IP_204.13.197.71,1.776334528382178e-08
cat__Flow ID_172.16.0.1-192.168.10.50-51701-80-6,1.7594272178676183e-08
cat__ Destination IP_68.67.178.109,1.4562529034852446e-08
cat__Flow ID_172.16.0.1-192.168.10.50-21236-80-6,1.377381249813827e-08
cat__Flow ID_172.16.0.1-192.168.10.50-56475-80-6,1.3488324041785691e-08
cat__Flow ID_172.16.0.1-192.168.10.50-49860-80-6,1.2303861894183423e-08
cat__Flow ID_172.16.0.1-192.168.10.50-53225-80-6,1.0556909760619765e-08
cat__Flow ID_172.16.0.1-192.168.10.50-14117-80-6,1.0250128964221182e-08
cat__Flow ID_172.16.0.1-192.168.10.50-55608-80-6,9.904907508399275e-09
cat__Flow ID_172.16.0.1-192.168.10.50-50243-80-6,9.846899268599985e-09
cat__Flow ID_172.16.0.1-192.168.10.50-57423-80-6,8.666018364465961e-09
cat__ Source IP_184.29.128.170,8.45645723094756e-09
cat__Flow ID_172.16.0.1-192.168.10.50-51728-80-6,7.892944114506343e-09
cat__Flow ID_192.168.10.1-192.168.10.3-53-61195-17,7.589266406791219e-09
cat__Flow ID_172.16.0.1-192.168.10.50-57134-80-6,7.479860810673494e-09
cat__Flow ID_172.16.0.1-192.168.10.50-56217-80-6,7.379797687488034e-09
cat__Flow ID_192.168.10.1-192.168.10.3-53-62056-17,6.8538054033864515e-09
cat__ Destination IP_183.79.248.252,6.594561176381601e-09
cat__Flow ID_172.16.0.1-192.168.10.50-53613-80-6,6.500738660178696e-09
cat__Flow ID_192.168.10.9-31.172.81.158-8873-443-6,6.091812093935333e-09
cat__Flow ID_172.16.0.1-192.168.10.50-56301-80-6,5.9372745497677834e-09
cat__ Source IP_151.101.2.2,4.70632073871221e-09
cat__ Source IP_23.63.226.51,4.4003947225876256e-09
cat__ Destination IP_23.199.203.113,4.0609157178107086e-09
cat__Flow ID_172.16.0.1-192.168.10.50-57993-80-6,3.959769210409123e-09
cat__ Source IP_66.235.128.102,3.5582690183599963e-09
cat__Flow ID_192.168.10.16-192.168.10.50-137-137-17,2.907478199570694e-09
cat__Flow ID_192.168.10.1-192.168.10.3-53-62105-17,2.6513876604335723e-09
cat__ Source IP_64.4.54.254,2.6180933413426978e-09
cat__ Source IP_52.84.145.215,2.5619268588773196e-09
cat__ Source IP_104.19.196.102,1.7826315517853698e-09
cat__ Destination IP_119.205.194.17,1.7342875884928718e-09
cat__Flow ID_192.168.10.1-192.168.10.3-53-60245-17,1.6597657188972676e-09
cat__Flow ID_192.168.10.1-192.168.10.3-53-62424-17,1.5521154475052365e-09
cat__Flow ID_172.16.0.1-192.168.10.50-53315-80-6,1.409850268706897e-09
cat__Flow ID_172.16.0.1-192.168.10.50-56087-80-6,1.4091150341880518e-09
cat__Flow ID_192.168.10.5-104.97.128.248-55845-443-6,1.2433700880018435e-09
cat__Flow ID_192.168.10.1-192.168.10.3-53-60082-17,1.0765648037295995e-09
cat__Flow ID_172.16.0.1-192.168.10.50-57429-80-6,1.0738835031838975e-09
cat__Flow ID_192.168.10.1-192.168.10.3-53-62186-17,9.523456019122362e-10
cat__ Source IP_54.76.70.15,8.318228859857828e-10
cat__Flow ID_172.16.0.1-192.168.10.50-59800-80-6,7.19417805809551e-10
cat__Flow ID_172.16.0.1-192.168.10.50-61727-80-6,7.05203236974741e-10
cat__ Destination IP_72.21.91.125,5.058954767320135e-10
cat__Flow ID_172.16.0.1-192.168.10.50-49906-80-6,2.4658405022028512e-18
cat__Flow ID_172.16.0.1-192.168.10.50-54293-80-6,5.33019830299003e-19
cat__Flow ID_192.168.10.12-119.205.194.14-47728-80-6,0.0
cat__Flow ID_192.168.10.12-119.205.194.14-47532-80-6,0.0
cat__Flow ID_192.168.10.12-119.205.194.14-47736-80-6,0.0
cat__Flow ID_192.168.10.12-119.205.194.14-47700-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61685-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61698-17,0.0
cat__Flow ID_192.168.10.12-119.205.194.14-47528-80-6,0.0
cat__Flow ID_192.168.10.12-119.205.194.14-47096-80-6,0.0
cat__Flow ID_192.168.10.12-119.205.194.11-41444-80-6,0.0
cat__Flow ID_192.168.10.12-119.205.194.14-47526-80-6,0.0
cat__Flow ID_192.168.10.12-119.205.194.14-47094-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61684-17,0.0
cat__Flow ID_192.168.10.12-119.205.194.14-47344-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61696-17,0.0
cat__Flow ID_192.168.10.12-119.205.194.14-47322-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61690-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-62267-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61667-17,0.0
cat__Flow ID_192.168.10.12-119.205.194.14-47900-80-6,0.0
cat__Flow ID_192.168.10.12-119.205.194.14-47902-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61633-17,0.0
cat__Flow ID_192.168.10.12-119.205.194.17-57146-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61640-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61642-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61645-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61649-17,0.0
cat__Flow ID_192.168.10.12-119.205.194.14-48514-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61650-17,0.0
cat__Flow ID_192.168.10.12-119.205.194.14-48510-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61653-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61654-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61655-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61657-17,0.0
cat__Flow ID_192.168.10.12-119.205.194.14-48478-80-6,0.0
cat__Flow ID_192.168.10.12-119.205.194.14-48476-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61660-17,0.0
cat__Flow ID_192.168.10.12-119.205.194.14-47908-80-6,0.0
cat__Flow ID_192.168.10.12-119.205.194.11-41426-80-6,0.0
cat__Flow ID_192.168.10.12-119.205.194.14-47904-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61669-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61679-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61680-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61681-17,0.0
cat__Flow ID_192.168.10.12-119.205.194.11-41434-80-6,0.0
cat__Flow ID_192.168.10.12-119.205.194.11-40850-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61700-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61703-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61755-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61757-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61760-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61761-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61762-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61764-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61765-17,0.0
cat__Flow ID_192.168.10.12-119.205.194.11-40490-80-6,0.0
cat__Flow ID_192.168.10.12-119.205.194.11-40486-80-6,0.0
cat__Flow ID_192.168.10.12-119.205.194.11-40476-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61769-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61773-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61778-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61786-17,0.0
cat__Flow ID_192.168.10.12-119.205.194.11-40474-80-6,0.0
cat__Flow ID_192.168.10.12-119.205.194.11-40468-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61787-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61789-17,0.0
cat__Flow ID_192.168.10.12-119.205.194.11-40310-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61790-17,0.0
cat__Flow ID_192.168.10.12-119.205.194.11-40304-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61791-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61795-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61800-17,0.0
cat__Flow ID_192.168.10.12-119.205.194.11-40302-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61751-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61748-17,0.0
cat__Flow ID_192.168.10.12-119.205.194.11-40668-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61728-17,0.0
cat__Flow ID_192.168.10.12-119.205.194.11-41424-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61705-17,0.0
cat__Flow ID_192.168.10.12-119.205.194.11-40866-80-6,0.0
cat__Flow ID_192.168.10.12-119.205.194.11-40858-80-6,0.0
cat__Flow ID_192.168.10.12-119.205.194.11-40854-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61709-17,0.0
cat__Flow ID_192.168.10.12-119.205.194.11-40852-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61632-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61722-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61725-17,0.0
cat__Flow ID_192.168.10.12-119.205.194.11-40848-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61729-17,0.0
cat__Flow ID_192.168.10.12-119.205.194.11-40672-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61730-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61733-17,0.0
cat__Flow ID_192.168.10.12-119.205.194.11-40846-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61737-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61743-17,0.0
cat__Flow ID_192.168.10.12-119.205.194.11-40696-80-6,0.0
cat__Flow ID_192.168.10.12-119.205.194.11-40690-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61744-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61746-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61747-17,0.0
cat__Flow ID_192.168.10.12-119.205.194.11-40676-80-6,0.0
cat__Flow ID_192.168.10.12-119.205.194.17-57148-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61615-17,0.0
cat__Flow ID_192.168.10.12-119.205.194.17-57338-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61525-17,0.0
cat__Flow ID_192.168.10.12-192.229.163.97-55022-443-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61489-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61492-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61494-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61499-17,0.0
cat__Flow ID_192.168.10.12-192.229.163.97-55014-443-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61507-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61510-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61514-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61520-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61521-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61526-17,0.0
cat__Flow ID_192.168.10.12-192.229.163.97-55368-443-6,0.0
cat__Flow ID_192.168.10.12-192.229.163.97-55008-443-6,0.0
cat__Flow ID_192.168.10.12-192.229.163.97-55004-443-6,0.0
cat__Flow ID_192.168.10.12-192.229.163.97-55000-443-6,0.0
cat__Flow ID_192.168.10.12-192.229.163.97-54998-443-6,0.0
cat__Flow ID_192.168.10.12-192.168.10.50-50038-21-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61527-17,0.0
cat__Flow ID_192.168.10.12-192.168.10.50-46166-28883-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61528-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61530-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61537-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61539-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61488-17,0.0
cat__Flow ID_192.168.10.12-192.229.163.97-55372-443-6,0.0
cat__Flow ID_192.168.10.12-192.168.10.50-39826-22-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61465-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61456-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61458-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61459-17,0.0
cat__Flow ID_192.168.10.12-195.248.250.109-55328-80-6,0.0
cat__Flow ID_192.168.10.12-195.248.250.109-55326-80-6,0.0
cat__Flow ID_192.168.10.12-195.154.148.3-34850-80-6,0.0
cat__Flow ID_192.168.10.12-194.126.157.22-38280-443-6,0.0
cat__Flow ID_192.168.10.12-192.95.33.215-51776-80-6,0.0
cat__Flow ID_192.168.10.12-192.82.242.50-57756-443-6,0.0
cat__Flow ID_192.168.10.12-192.33.31.167-50484-443-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61463-17,0.0
cat__Flow ID_192.168.10.12-192.33.31.167-50480-443-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61483-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61471-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61473-17,0.0
cat__Flow ID_192.168.10.12-192.33.31.167-50478-443-6,0.0
cat__Flow ID_192.168.10.12-192.33.31.167-50468-443-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61474-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61475-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61479-17,0.0
cat__Flow ID_192.168.10.12-192.33.31.167-50466-443-6,0.0
cat__Flow ID_192.168.10.12-192.229.163.97-55378-443-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61480-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61481-17,0.0
cat__Flow ID_192.168.10.12-192.168.10.50-40604-22-6,0.0
cat__Flow ID_192.168.10.12-192.168.10.50-39824-22-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61629-17,0.0
cat__Flow ID_192.168.10.12-121.78.124.148-41048-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61573-17,0.0
cat__Flow ID_192.168.10.12-14.0.67.53-54684-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61574-17,0.0
cat__Flow ID_192.168.10.12-14.0.67.53-54668-80-6,0.0
cat__Flow ID_192.168.10.12-14.0.67.52-35880-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61577-17,0.0
cat__Flow ID_192.168.10.12-121.78.124.168-53976-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61583-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61584-17,0.0
cat__Flow ID_192.168.10.12-121.78.124.148-41476-80-6,0.0
cat__Flow ID_192.168.10.12-121.78.124.148-41228-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61585-17,0.0
cat__Flow ID_192.168.10.12-14.0.67.53-54686-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61591-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61592-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61609-17,0.0
cat__Flow ID_192.168.10.12-119.205.194.11-40290-80-6,0.0
cat__Flow ID_192.168.10.12-119.205.194.17-57720-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61620-17,0.0
cat__Flow ID_192.168.10.12-119.205.194.17-57516-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61621-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61622-17,0.0
cat__Flow ID_192.168.10.12-119.205.194.17-57340-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61625-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61568-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61566-17,0.0
cat__Flow ID_192.168.10.12-192.168.10.50-38044-34805-6,0.0
cat__Flow ID_192.168.10.12-14.0.70.137-35462-80-6,0.0
cat__Flow ID_192.168.10.12-14.0.77.82-35166-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61543-17,0.0
cat__Flow ID_192.168.10.12-14.0.77.82-35164-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61548-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61550-17,0.0
cat__Flow ID_192.168.10.12-14.0.77.82-35162-80-6,0.0
cat__Flow ID_192.168.10.12-14.0.77.82-35158-80-6,0.0
cat__Flow ID_192.168.10.12-14.0.77.82-35156-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61552-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61554-17,0.0
cat__Flow ID_192.168.10.12-14.0.70.137-35468-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61556-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61563-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61557-17,0.0
cat__Flow ID_192.168.10.12-14.0.70.137-35460-80-6,0.0
cat__Flow ID_192.168.10.12-14.0.67.87-52206-80-6,0.0
cat__Flow ID_192.168.10.12-14.0.67.87-52146-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61558-17,0.0
cat__Flow ID_192.168.10.12-14.0.67.56-50340-80-6,0.0
cat__Flow ID_192.168.10.12-14.0.67.54-59368-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61559-17,0.0
cat__Flow ID_192.168.10.12-14.0.67.54-59364-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61562-17,0.0
cat__Flow ID_192.168.10.12-14.0.67.53-54688-80-6,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61804-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61827-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-61808-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-62123-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-62441-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-62440-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-62436-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-62126-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-62128-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-62430-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-62426-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-62425-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-62130-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-62422-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-62419-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-62132-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-62414-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-62410-17,0.0
cat__Flow ID_192.168.10.1-192.168.10.3-53-62409-17,0.0
